tip	date	distance	residual
hCoV-19/CostaRica/INC-0116/2020|EPI_ISL_682256|2020-07-22	2020.5546448087432	6.912488770943506E-4	2.1381435009935304E-5
hCoV-19/CostaRica/INC-0171/2020|EPI_ISL_770029|2020-11-01	2020.8333333333333	0.0010352488770943506	1.0723431502764709E-4
hCoV-19/CostaRica/INC-0142/2020|EPI_ISL_770006|2020-09-05	2020.6775956284152	4.952488770943505E-4	-2.885070002763227E-4
hCoV-19/CzechRepublic/NRL-6047/2020|EPI_ISL_539780|2020-04-21	2020.3032786885246	2.492488770943501E-4	-1.8777998618232824E-4
hCoV-19/England/CAMB-1B495A/2020|EPI_ISL_473489|2020-06-04	2020.4234972677596	6.412488770943506E-4	9.286243264880283E-5
hCoV-19/Denmark/ALAB-HH-228/2020|EPI_ISL_452076|2020-04-28	2020.3224043715848	3.9424887709435053E-4	-6.0495965004713544E-5
hCoV-19/Denmark/ALAB-HH-255/2020|EPI_ISL_452091|2020-04-26	2020.3169398907103	3.9424887709435053E-4	-5.543425676971447E-5
hCoV-19/Poland/1110540/2020|EPI_ISL_450528|2020-03-30	2020.2431693989072	2.022488770943501E-4	-1.7910119559800457E-4
hCoV-19/Portugal/PT0251/2020|EPI_ISL_453965|2020-04-02	2020.2513661202186	2.982488770943501E-4	-9.069375795039215E-5
hCoV-19/Denmark/ALAB-SSI-770/2020|EPI_ISL_444897|2020-03-18	2020.2103825136612	2.472488770943501E-4	-1.0373094618823216E-4
hCoV-19/Denmark/DCGC-998/2020|EPI_ISL_614803|2020-05-11	2020.3579234972678	2.022488770943501E-4	-2.853970685318749E-4
hCoV-19/Denmark/DCGC-1839/2020|EPI_ISL_622595|2020-05-04	2020.3387978142077	2.492488770943501E-4	-2.2068108970948916E-4
hCoV-19/FaroeIslands/HFS-30/2020|EPI_ISL_526943|2020-03-15	2020.2021857923498	2.492488770943501E-4	-9.413838383584458E-5
hCoV-19/BosniaandHerzegovina/ChVir7346/2020|EPI_ISL_462453|2020-03-20	2020.2158469945355	2.0324887709435011E-4	-1.5279265442323122E-4
hCoV-19/BosniaandHerzegovina/ChVir7354/2020|EPI_ISL_462460|2020-03-22	2020.22131147541	2.0324887709435011E-4	-1.578543626582303E-4
hCoV-19/BosniaandHerzegovina/ChVir7365/2020|EPI_ISL_462467|2020-03-26	2020.2322404371585	2.972488770943501E-4	-7.397777912800639E-5
hCoV-19/Denmark/ALAB-SSI108/2020|EPI_ISL_429340|2020-03-07	2020.1803278688524	2.0024887709435012E-4	-1.2289155089584825E-4
hCoV-19/Italy/LOM-UniMI-L474/2020|EPI_ISL_542387|2020-03-30	2020.2431693989072	2.5024887709435006E-4	-1.311011955980046E-4
hCoV-19/Netherlands/Houten_1363498/2020|EPI_ISL_413575|2020-02-29	2020.1612021857923	2.0324887709435011E-4	-1.0217557207368457E-4
hCoV-19/Nigeria/ED25-CV163/2020|EPI_ISL_527882|2020-05-09	2020.3524590163934	2.0324887709435011E-4	-2.793353602968758E-4
hCoV-19/Russia/SVE-RII-MH4633S/2020|EPI_ISL_733223|2020-08-28	2020.655737704918	4.972488770943504E-4	-2.662601673365485E-4
hCoV-19/Belgium/rega-0722816/2020|EPI_ISL_734820|2020-07-22	2020.5546448087432	7.842488770943506E-4	1.1438143500993529E-4
hCoV-19/Poland/PL_P17/2020|EPI_ISL_451978|2020-04-01	2020.2486338797814	1.9824887709435013E-4	-1.8816290383278156E-4
hCoV-19/India/GJ-GBRC122/2020|EPI_ISL_455019|2020-05-02	2020.3333333333333	1.9724887709435013E-4	-2.6761938147449004E-4
hCoV-19/India/GJ-GBRC292b/2020|EPI_ISL_495031|2020-06-15	2020.4535519125684	4.4024887709435045E-4	-1.3597696264358117E-4
hCoV-19/Beijing/DT-travelIT01/2020|EPI_ISL_452352|2020-03-05	2020.1748633879781	2.922488770943501E-4	-2.5829842661071237E-5
hCoV-19/CzechRepublic/NRL-6781/2020|EPI_ISL_584080|2020-05-28	2020.4043715846994	3.4224887709435013E-4	-1.8842158852881187E-4
hCoV-19/France/PDL-SC657/2020|EPI_ISL_649187|2020-04-25	2020.3142076502731	3.4224887709435013E-4	-1.0490340265210431E-4
hCoV-19/Finland/16A25S14/2020|EPI_ISL_481567|2020-04-16	2020.2896174863388	3.4224887709435013E-4	-8.212571559494154E-5
hCoV-19/India/WB-S30/2020|EPI_ISL_455659|2020-05-01	2020.3306010928961	2.9324887709435013E-4	-1.6908852735710153E-4
hCoV-19/Sweden/20-50241/2020|EPI_ISL_455882|2020-03-07	2020.1803278688524	2.922488770943501E-4	-3.0891550895848266E-5
hCoV-19/Germany/BE-ChVir-W1149-8118/2020|EPI_ISL_753943|2020-04-09	2020.2704918032787	2.422488770943501E-4	-1.6440973677255582E-4
hCoV-19/Luxembourg/LNS4818581/2020|EPI_ISL_429786|2020-03-31	2020.2459016393443	1.462488770943502E-4	-2.3763204971539298E-4
hCoV-19/Germany/BE-ChVir-D717-D761-12/2020|EPI_ISL_516640|2020-03-07	2020.1803278688524	1.4424887709435017E-4	-1.788915508958482E-4
hCoV-19/Turkey/IST-GLAB-160/2020|EPI_ISL_735285|2020-05-03	2020.3360655737704	2.4024887709435012E-4	-2.2715023559187857E-4
hCoV-19/Australia/VIC98/2020|EPI_ISL_419810|2020-03-16	2020.204918032787	2.062488770943501E-4	-1.3966923795345512E-4
hCoV-19/Guadeloupe/IPG-7321/2020|EPI_ISL_613421|2020-03-14	2020.1994535519125	3.002488770943501E-4	-4.0607529718234025E-5
hCoV-19/Netherlands/NA_292/2020|EPI_ISL_422601|2020-04-01	2020.2486338797814	3.002488770943501E-4	-8.61629038327816E-5
hCoV-19/Netherlands/ZuidHolland_134/2020|EPI_ISL_461307|2020-05-07	2020.3469945355191	4.962488770943504E-4	1.8726347938123568E-5
hCoV-19/Netherlands/ZuidHolland_170/2020|EPI_ISL_461342|2020-04-26	2020.3169398907103	4.0024887709435035E-4	-4.943425676971465E-5
hCoV-19/Netherlands/ZuidHolland_175/2020|EPI_ISL_461347|2020-04-17	2020.292349726776	3.9824887709435035E-4	-2.8656569712329834E-5
hCoV-19/Netherlands/ZuidHolland_185/2020|EPI_ISL_461357|2020-04-24	2020.311475409836	4.942488770943504E-4	4.962745146528443E-5
hCoV-19/Austria/CeMM0639/2020|EPI_ISL_475936|2020-05-07	2020.3469945355191	2.052488770943501E-4	-2.7227365206187673E-4
hCoV-19/Netherlands/ZH-RIVM-10076/2020|EPI_ISL_547559|2020-03-05	2020.1748633879781	2.052488770943501E-4	-1.1282984266107124E-4
hCoV-19/Sweden/20-08311/2020|EPI_ISL_475097|2020-03-21	2020.2185792349726	2.052488770943501E-4	-1.5332350854061974E-4
hCoV-19/Finland/FIN-266/2020|EPI_ISL_414646|2020-03-04	2020.172131147541	2.052488770943501E-4	-1.1029898854368272E-4
hCoV-19/France/ARA-0591/2020|EPI_ISL_508934|2020-03-01	2020.1639344262296	2.052488770943501E-4	-1.0270642619129513E-4
hCoV-19/Norway/1955/2020|EPI_ISL_420146|2020-03-11	2020.191256830601	2.052488770943501E-4	-1.2801496736584641E-4
hCoV-19/Norway/2200/2020|EPI_ISL_447837|2020-03-20	2020.2158469945355	2.052488770943501E-4	-1.5079265442323122E-4
hCoV-19/Norway/1811/2020|EPI_ISL_420139|2020-03-05	2020.1748633879781	3.002488770943501E-4	-1.782984266107126E-5
hCoV-19/Belgium/RA-030445/2020|EPI_ISL_420443|2020-03-04	2020.172131147541	2.5724887709435007E-4	-5.829898854368276E-5
hCoV-19/Denmark/ALAB-HH-267/2020|EPI_ISL_452098|2020-05-09	2020.3524590163934	4.5124887709435056E-4	-3.133536029687535E-5
hCoV-19/Italy/LOM-ASST-6/2020|EPI_ISL_486662|2020-03-02	2020.1666666666667	2.552488770943501E-4	-5.523728030868368E-5
hCoV-19/Italy/FVG-ICGEB-S205/2020|EPI_ISL_525496|2020-06-11	2020.4426229508197	5.462488770943505E-4	-1.9853546173582938E-5
hCoV-19/Germany/BE-ChVir1670/2020|EPI_ISL_729477|2020-03-02	2020.1666666666667	2.542488770943501E-4	-5.623728030868365E-5
hCoV-19/Norway/1772/2020|EPI_ISL_420137|2020-03-08	2020.1830601092897	2.542488770943501E-4	-7.142240501368087E-5
hCoV-19/England/201090978/2020|EPI_ISL_464614|2020-03-08	2020.1830601092897	2.062488770943501E-4	-1.1942240501368087E-4
hCoV-19/Italy/LOM-ASST-20/2020|EPI_ISL_486657|2020-02-26	2020.1530054644809	2.532488770943501E-4	-4.458300972129701E-5
hCoV-19/Bulgaria/41/2020|EPI_ISL_480310|2020-03-10	2020.188524590164	2.062488770943501E-4	-1.244841132484579E-4
hCoV-19/DRC/1319/2020|EPI_ISL_431011|2020-04-07	2020.2650273224044	4.0624887709435033E-4	4.6519714622214234E-6
hCoV-19/DRC/4284/2020|EPI_ISL_514115|2020-04-28	2020.3224043715848	4.572488770943506E-4	2.5040349952865234E-6
hCoV-19/DRC/4690/2020|EPI_ISL_514117|2020-04-30	2020.327868852459	5.042488770943505E-4	4.4442326760287345E-5
hCoV-19/DRC/4418/2020|EPI_ISL_496506|2020-04-29	2020.3251366120219	5.032488770943505E-4	4.597318087789788E-5
hCoV-19/DRC/3664/2020|EPI_ISL_447235|2020-04-23	2020.308743169399	5.072488770943505E-4	6.515830558267305E-5
hCoV-19/DRC/KN-0038/2020|EPI_ISL_417434|2020-03-14	2020.1994535519125	4.102488770943503E-4	6.939247028176621E-5
hCoV-19/Switzerland/GE-HUG-6065/2020|EPI_ISL_429220|2020-04-06	2020.2622950819673	4.0224887709435034E-4	3.1828255796099492E-6
hCoV-19/SouthAfrica/KRISP-0402/2020|EPI_ISL_495527|2020-06-23	2020.4754098360656	4.522488770943506E-4	-1.442237955833553E-4
hCoV-19/SouthAfrica/KRISP-K002891/2020|EPI_ISL_602703|2020-09-02	2020.6693989071039	4.5124887709435056E-4	-3.2491443792393506E-4
hCoV-19/Japan/PG-0424/2020|EPI_ISL_480092|2020-04-04	2020.2568306010928	3.022488770943501E-4	-9.17554661851692E-5
hCoV-19/Bulgaria/40/2020|EPI_ISL_480309|2020-04-19	2020.2978142076502	3.002488770943501E-4	-1.3171827794732918E-4
hCoV-19/Italy/LOM-UniMI-L206/2020|EPI_ISL_542194|2020-03-08	2020.1830601092897	2.992488770943501E-4	-2.6422405013680863E-5
hCoV-19/Peru/LIM-INS-123/2020|EPI_ISL_536521|2020-05-06	2020.344262295082	2.992488770943501E-4	-1.757427979444882E-4
hCoV-19/Italy/LOM-UniMI-L60/2020|EPI_ISL_542406|2020-02-27	2020.155737704918	2.042488770943501E-4	-9.61138638386855E-5
hCoV-19/Austria/CeMM0351/2020|EPI_ISL_475810|2020-04-06	2020.2622950819673	3.4724887709435014E-4	-5.181717442039025E-5
hCoV-19/Belgium/DA-030691/2020|EPI_ISL_420347|2020-03-06	2020.1775956284152	3.5124887709435013E-4	3.063930322154027E-5
hCoV-19/Ecuador/USFQ-177/2020|EPI_ISL_525431|2020-08-12	2020.6120218579235	3.9824887709435035E-4	-3.247665014570001E-4
hCoV-19/Ecuador/USFQ-188/2020|EPI_ISL_525437|2020-08-12	2020.6120218579235	3.9824887709435035E-4	-3.247665014570001E-4
hCoV-19/Ecuador/USFQ-184/2020|EPI_ISL_525435|2020-08-14	2020.6174863387978	3.9824887709435035E-4	-3.298282096917771E-4
hCoV-19/Belgium/SN-03031/2020|EPI_ISL_416469|2020-03-03	2020.1693989071039	3.032488770943501E-4	-9.768134426072167E-6
hCoV-19/Ecuador/USFQ-113/2020|EPI_ISL_486848|2020-06-30	2020.4945355191257	3.032488770943501E-4	-3.1093977440551946E-4
hCoV-19/Ecuador/USFQ-222/2020|EPI_ISL_539791|2020-08-15	2020.620218579235	3.032488770943501E-4	-4.2735906380938793E-4
hCoV-19/Ecuador/USFQ-199/2020|EPI_ISL_527814|2020-08-20	2020.6338797814208	3.032488770943501E-4	-4.400133343967746E-4
hCoV-19/Ecuador/USFQ-214/2020|EPI_ISL_539787|2020-08-05	2020.5928961748634	3.032488770943501E-4	-4.020505226346146E-4
hCoV-19/Ecuador/USFQ-204/2020|EPI_ISL_527817|2020-08-20	2020.6338797814208	3.032488770943501E-4	-4.400133343967746E-4
hCoV-19/Ecuador/USFQ-224/2020|EPI_ISL_539792|2020-08-15	2020.620218579235	3.032488770943501E-4	-4.2735906380938793E-4
hCoV-19/Ecuador/USFQ-196/2020|EPI_ISL_527812|2020-08-20	2020.6338797814208	3.032488770943501E-4	-4.400133343967746E-4
hCoV-19/Ecuador/USFQ-402/2020|EPI_ISL_660532|2020-10-02	2020.7513661202186	3.032488770943501E-4	-5.488400614480334E-4
hCoV-19/Ecuador/USFQ-026/2020|EPI_ISL_481244|2020-04-17	2020.292349726776	3.032488770943501E-4	-1.2365656971233008E-4
hCoV-19/Ecuador/USFQ-487/2020|EPI_ISL_660534|2020-10-05	2020.75956284153	4.012488770943503E-4	-4.584326238004208E-4
hCoV-19/Ecuador/USFQ-515/2020|EPI_ISL_660538|2020-10-10	2020.7732240437158	4.012488770943503E-4	-4.710868943878075E-4
hCoV-19/Ecuador/USFQ-509/2020|EPI_ISL_660536|2020-10-10	2020.7732240437158	4.012488770943503E-4	-4.710868943878075E-4
hCoV-19/Ecuador/USFQ-531/2020|EPI_ISL_697798|2020-11-30	2020.9125683060108	3.022488770943501E-4	-6.991604543790629E-4
hCoV-19/Ecuador/USFQ-539/2020|EPI_ISL_697800|2020-11-30	2020.9125683060108	3.022488770943501E-4	-6.991604543790629E-4
hCoV-19/Ecuador/USFQ-533/2020|EPI_ISL_697799|2020-11-30	2020.9125683060108	3.022488770943501E-4	-6.991604543790629E-4
hCoV-19/Latvia/09/2020|EPI_ISL_426289|2020-03-30	2020.2431693989072	3.4924887709435014E-4	-3.210119559800452E-5
hCoV-19/Peru/ARE-UPCH-0016/2020|EPI_ISL_540924|2020-03-19	2020.2131147540983	5.902488770943503E-4	2.3673819969437953E-4
hCoV-19/Peru/LIM-INS-048/2020|EPI_ISL_517959|2020-04-12	2020.27868852459	4.452488770943504E-4	3.0997700875056886E-5
hCoV-19/Peru/CUS-INS-068/2020|EPI_ISL_517958|2020-03-10	2020.188524590164	2.982488770943501E-4	-3.2484113248457916E-5
hCoV-19/Peru/LIM-INS-009/2020|EPI_ISL_489987|2020-03-08	2020.1830601092897	2.982488770943501E-4	-2.7422405013680887E-5
hCoV-19/Peru/LIM-INS-167/2020|EPI_ISL_536560|2020-03-17	2020.207650273224	2.982488770943501E-4	-5.020009207084365E-5
hCoV-19/Peru/LIM-INS-003/2020|EPI_ISL_489836|2020-03-06	2020.1775956284152	2.982488770943501E-4	-2.236069677845977E-5
hCoV-19/Peru/LIM-01-2/2020|EPI_ISL_482468|2020-03-05	2020.1748633879781	2.992488770943501E-4	-1.882984266107123E-5
hCoV-19/Ecuador/USFQ-128/2020|EPI_ISL_491933|2020-04-07	2020.2650273224044	2.972488770943501E-4	-1.0434802853777879E-4
hCoV-19/Ecuador/USFQ-150/2020|EPI_ISL_491938|2020-06-30	2020.4945355191257	2.972488770943501E-4	-3.1693977440551944E-4
hCoV-19/Ecuador/USFQ-139/2020|EPI_ISL_491936|2020-06-30	2020.4945355191257	2.972488770943501E-4	-3.1693977440551944E-4
hCoV-19/Belgium/rega-0413579/2020|EPI_ISL_734571|2020-04-13	2020.2814207650274	3.952488770943504E-4	-2.1533153242553696E-5
hCoV-19/Italy/CAM-TIGEM-619/2020|EPI_ISL_778677|2020-04-21	2020.3032786885246	4.442488770943504E-4	7.220013817672052E-6
hCoV-19/Luxembourg/LNS9455951/2020|EPI_ISL_429759|2020-03-24	2020.2267759562842	2.492488770943501E-4	-1.1691607089300734E-4
hCoV-19/Italy/CAM-TIGEM-636/2020|EPI_ISL_778647|2020-03-29	2020.24043715847	3.442488770943501E-4	-3.457034148061602E-5
hCoV-19/Luxembourg/LNS9322962/2020|EPI_ISL_428961|2020-04-03	2020.2540983606557	2.952488770943501E-4	-9.622461206778069E-5
hCoV-19/India/UN-3239/2020|EPI_ISL_424365|2020-03-17	2020.207650273224	2.9524887709435013E-4	-5.320009207084362E-5
hCoV-19/Oman/6990/2020|EPI_ISL_491154|2020-03-29	2020.24043715847	3.4524887709435015E-4	-3.357034148061599E-5
hCoV-19/Oman/6991/2020|EPI_ISL_491134|2020-03-30	2020.2431693989072	3.9324887709435034E-4	1.1898804401995684E-5
hCoV-19/Oman/RESP-20-5505/2020|EPI_ISL_457994|2020-03-25	2020.2295081967213	4.4224887709435034E-4	7.355307498938234E-5
hCoV-19/Poland/PL_P32/2020|EPI_ISL_455445|2020-03-13	2020.1967213114754	3.4224887709435013E-4	3.923324399154535E-6
hCoV-19/UnitedArabEmirates/L1076/2020|EPI_ISL_435128|2020-03-15	2020.2021857923498	3.902488770943504E-4	4.6861616164155706E-5
hCoV-19/Italy/VEN-IZSVe-10599/2020|EPI_ISL_636462|2020-04-15	2020.2868852459017	2.912488770943501E-4	-1.3059486147755307E-4
hCoV-19/SouthAfrica/KRISP-0016/2020|EPI_ISL_467432|2020-03-28	2020.2377049180327	1.9724887709435013E-4	-1.790394873627834E-4
hCoV-19/SouthAfrica/KRISP-0084/2020|EPI_ISL_467456|2020-04-05	2020.25956284153	1.9724887709435013E-4	-1.9928632030255766E-4
hCoV-19/SouthAfrica/KRISP-0116/2020|EPI_ISL_467469|2020-04-03	2020.2540983606557	1.9724887709435013E-4	-1.9422461206778063E-4
hCoV-19/SouthAfrica/KRISP-0088/2020|EPI_ISL_467457|2020-04-07	2020.2650273224044	1.9724887709435013E-4	-2.0434802853777878E-4
hCoV-19/SouthAfrica/KRISP-0081/2020|EPI_ISL_467455|2020-04-06	2020.2622950819673	1.9724887709435013E-4	-2.0181717442039026E-4
hCoV-19/SouthAfrica/KRISP-0168/2020|EPI_ISL_467518|2020-05-28	2020.4043715846994	2.9324887709435013E-4	-2.3742158852881187E-4
hCoV-19/SouthAfrica/KRISP-0173/2020|EPI_ISL_467523|2020-06-02	2020.4180327868853	2.9324887709435013E-4	-2.500758591164206E-4
hCoV-19/SouthAfrica/KRISP-0191/2020|EPI_ISL_482710|2020-06-04	2020.4234972677596	2.9324887709435013E-4	-2.551375673511976E-4
hCoV-19/SouthAfrica/KRISP-0196/2020|EPI_ISL_482712|2020-06-08	2020.4344262295083	3.882488770943504E-4	-1.702609838211955E-4
hCoV-19/SouthAfrica/KRISP-0373/2020|EPI_ISL_487324|2020-06-19	2020.464480874317	3.882488770943504E-4	-1.9810037911335734E-4
hCoV-19/SouthAfrica/KRISP-K001400/2020|EPI_ISL_515883|2020-07-17	2020.5409836065573	3.3824887709435014E-4	-3.189642944026785E-4
hCoV-19/Canada/ON-S812/2020|EPI_ISL_591238|2020-04-10	2020.2732240437158	2.922488770943501E-4	-1.1694059089016639E-4
hCoV-19/USA/TX-HMH-3427/2020|EPI_ISL_544184|2020-06-13	2020.448087431694	3.4024887709435014E-4	-2.3091525440836037E-4
hCoV-19/USA/TX-HMH-6421/2020|EPI_ISL_545987|2020-07-04	2020.5054644808743	4.392488770943504E-4	-1.850631908752953E-4
hCoV-19/CzechRepublic/NRL_5815/2020|EPI_ISL_491119|2020-04-08	2020.2677595628415	2.912488770943501E-4	-1.1287888265516734E-4
hCoV-19/India/WB-IK69/2020|EPI_ISL_508393|2020-05-14	2020.3661202185792	2.912488770943501E-4	-2.039896308842625E-4
hCoV-19/Italy/CAM-IZSM-52479-129/2020|EPI_ISL_560407|2020-05-13	2020.363387978142	2.922488770943501E-4	-2.0045877676687395E-4
hCoV-19/Italy/TUS-DBM-21/2020|EPI_ISL_583958|2020-04-27	2020.3196721311476	2.9324887709435013E-4	-1.5896511088732542E-4
hCoV-19/Uganda/UG106/2020|EPI_ISL_738013|2020-08-06	2020.5956284153006	4.8824887709435043E-4	-2.195813767520028E-4
hCoV-19/Brazil/SP-131/2020|EPI_ISL_471543|2020-04-04	2020.2568306010928	1.9724887709435016E-4	-1.9675546618516912E-4
hCoV-19/Guadeloupe/IPG-7347/2020|EPI_ISL_613444|2020-03-30	2020.2431693989072	2.432488770943501E-4	-1.3810119559800455E-4
hCoV-19/Sweden/20-51886/2020|EPI_ISL_582834|2020-05-29	2020.4071038251366	5.862488770943503E-4	5.3047557353577755E-5
hCoV-19/Sweden/20-52184/2020|EPI_ISL_582837|2020-06-28	2020.4890710382513	7.322488770943505E-4	1.2312193382948001E-4
hCoV-19/Sweden/20-52269/2020|EPI_ISL_582797|2020-07-03	2020.5027322404371	6.862488770943505E-4	6.446766324209332E-5
hCoV-19/Sweden/20-52276/2020|EPI_ISL_582798|2020-07-05	2020.5081967213114	6.862488770943505E-4	5.9405955007094243E-5
hCoV-19/Sweden/20-52418/2020|EPI_ISL_534244|2020-07-20	2020.549180327869	5.882488770943503E-4	-7.655685675506596E-5
hCoV-19/Sweden/20-52565/2020|EPI_ISL_534252|2020-08-11	2020.6092896174864	6.852488770943506E-4	-3.523564733961138E-5
hCoV-19/Sweden/20-52567/2020|EPI_ISL_534254|2020-08-10	2020.6065573770493	6.852488770943506E-4	-3.270479322200082E-5
hCoV-19/Italy/ABR-IZSGC-TE12337/2020|EPI_ISL_435146|2020-04-07	2020.2650273224044	4.4124887709435037E-4	3.965197146222146E-5
hCoV-19/Italy/ABR-IZSGC-TE49480/2020|EPI_ISL_529004|2020-05-16	2020.3715846994535	1.512488770943502E-4	-3.490513391190394E-4
hCoV-19/Italy/ABR-IZSGC-TE46428/2020|EPI_ISL_528996|2020-05-14	2020.3661202185792	1.4924887709435018E-4	-3.4598963088426236E-4
hCoV-19/CzechRepublic/NRL-7322-2/2020|EPI_ISL_584075|2020-06-19	2020.464480874317	3.4024887709435014E-4	-2.461003791133576E-4
hCoV-19/CzechRepublic/NRL-10066/2020|EPI_ISL_660598|2020-10-18	2020.795081967213	7.802488770943506E-4	-1.1233372732758146E-4
hCoV-19/CzechRepublic/NRL_9703/2020|EPI_ISL_626604|2020-10-08	2020.7677595628415	6.852488770943506E-4	-1.820251861530302E-4
hCoV-19/Ukraine/203100352/2020|EPI_ISL_512631|2020-06-24	2020.4781420765028	4.382488770943504E-4	-1.6075464970074398E-4
hCoV-19/CzechRepublic/NRL-7963/2020|EPI_ISL_584078|2020-07-29	2020.5737704918033	8.692488770943506E-4	1.816654561877716E-4
hCoV-19/CzechRepublic/NRL-10151/2020|EPI_ISL_660585|2020-10-20	2020.8005464480875	8.282488770943506E-4	-6.93954355628026E-5
hCoV-19/CzechRepublic/NRL_8496/2020|EPI_ISL_577638|2020-08-31	2020.6639344262296	9.262488770943506E-4	1.5514727031106402E-4
hCoV-19/Germany/NW-HHU-265/2020|EPI_ISL_631353|2020-09-22	2020.724043715847	9.322488770943506E-4	1.0546847972651833E-4
hCoV-19/CzechRepublic/NRL_9384/2020|EPI_ISL_626587|2020-09-28	2020.74043715847	8.712488770943506E-4	2.928335502174319E-5
hCoV-19/England/201040021/2020|EPI_ISL_464302|2020-02-03	2020.0901639344263	1.9724887709435013E-4	-4.237336501936273E-5
hCoV-19/Poland/PL_P9/2020|EPI_ISL_428932|2020-03-28	2020.2377049180327	3.4324887709435016E-4	-3.3039487362783383E-5
hCoV-19/England/20102005304/2020|EPI_ISL_464283|2020-03-02	2020.1666666666667	1.9724887709435013E-4	-1.1323728030868363E-4
hCoV-19/India/DL-NCDC-01537/2020|EPI_ISL_435061|2020-03-16	2020.204918032787	2.952488770943501E-4	-5.066923795345516E-5
hCoV-19/Malaysia/8451/2020|EPI_ISL_501222|2020-04-12	2020.27868852459	3.932488770943504E-4	-2.100229912494313E-5
hCoV-19/USA/CA-ALSR-1125/2020|EPI_ISL_494377|2020-04-04	2020.2568306010928	4.382488770943504E-4	4.424453381483113E-5
hCoV-19/HongKong/HKU-200723-042/2020|EPI_ISL_497809|2020-07-01	2020.4972677595629	6.342488770943506E-4	1.7529371476870492E-5
hCoV-19/India/GJ-GBRC265/2020|EPI_ISL_483860|2020-06-13	2020.448087431694	3.9024887709435043E-4	-1.8091525440836007E-4
hCoV-19/Nigeria/ED20-CV162/2020|EPI_ISL_527881|2020-03-30	2020.2431693989072	2.9324887709435013E-4	-8.810119559800452E-5
hCoV-19/HongKong/HKU-200723-077/2020|EPI_ISL_497844|2020-07-03	2020.5027322404371	3.902488770943504E-4	-2.3153233675790678E-4
hCoV-19/Russia/Moscow-71604/2020|EPI_ISL_428876|2020-03-19	2020.2131147540983	2.4124887709435012E-4	-1.1226180030562066E-4
hCoV-19/India/MH-ACTREC-695/2020|EPI_ISL_700320|2020-09-25	2020.7322404371585	6.342488770943505E-4	-2.0012408262586935E-4
hCoV-19/Australia/NSW489/2020|EPI_ISL_455029|2020-04-23	2020.308743169399	1.4024887709435015E-4	-3.0184169441732726E-4
hCoV-19/Austria/CeMM0120/2020|EPI_ISL_437977|2020-03-15	2020.2021857923498	1.3724887709435016E-4	-2.061383838358445E-4
hCoV-19/Australia/VPRL014/2020|EPI_ISL_455603|2020-01-30	2020.0792349726776	3.872488770943502E-4	1.5775005145063549E-4
hCoV-19/SouthAfrica/KRISP-0001/2020|EPI_ISL_467431|2020-03-23	2020.224043715847	3.372488770943501E-4	-2.6385216775618803E-5
hCoV-19/SaudiArabia/KAUST-JEDDAH1338/2020|EPI_ISL_677935|2020-06-30	2020.4945355191257	3.882488770943502E-4	-2.2593977440551934E-4
hCoV-19/Mali/M002673/2020|EPI_ISL_487455|2020-04-10	2020.2732240437158	2.3924887709435015E-4	-1.6994059089016635E-4
hCoV-19/Oman/RESP-20-4943/2020|EPI_ISL_525425|2020-03-23	2020.224043715847	2.3924887709435015E-4	-1.2438521677561877E-4
hCoV-19/India/MP-NCDC-4867/2020|EPI_ISL_436458|2020-04-16	2020.2896174863388	2.2424887709435014E-4	-2.0012571559494154E-4
hCoV-19/Belgium/rega-0617913/2020|EPI_ISL_734768|2020-06-17	2020.4590163934427	2.902488770943501E-4	-2.9103867087835854E-4
hCoV-19/BosniaandHerzegovina/ChVir7357/2020|EPI_ISL_462462|2020-03-23	2020.224043715847	2.922488770943501E-4	-7.138521677561881E-5
hCoV-19/Germany/BW-MVZ-LS-35/2020|EPI_ISL_640252|2020-04-28	2020.3224043715848	4.372488770943502E-4	-1.7495965004713854E-5
hCoV-19/Germany/BW-UKT-a014/2020|EPI_ISL_723106|2020-03-31	2020.2459016393443	3.892488770943502E-4	5.3679502846070174E-6
hCoV-19/Germany/BW-MVZ-LS-04/2020|EPI_ISL_640222|2020-04-14	2020.2841530054645	4.372488770943502E-4	1.7935992639835573E-5
hCoV-19/Germany/BW-UKT-a117/2020|EPI_ISL_723109|2020-04-02	2020.2513661202186	3.4124887709435016E-4	-4.7693757950392085E-5
hCoV-19/Germany/BW-UKT-a112/2020|EPI_ISL_723083|2020-05-14	2020.3661202185792	7.302488770943502E-4	2.3501036911573766E-4
hCoV-19/Germany/BW-UT-027/2020|EPI_ISL_508702|2020-05-20	2020.3825136612022	2.8924887709435014E-4	-2.211747555890376E-4
hCoV-19/Germany/BW-UT-002/2020|EPI_ISL_485810|2020-05-13	2020.363387978142	3.852488770943502E-4	-1.0745877676687386E-4
hCoV-19/Beijing/DT-travelES01/2020|EPI_ISL_452343|2020-03-16	2020.204918032787	1.9124887709435017E-4	-1.5466923795345506E-4
hCoV-19/Guangzhou/GZMU0019/2020|EPI_ISL_429080|2020-02-05	2020.0956284153006	1.9124887709435017E-4	-5.343507325436176E-5
hCoV-19/Guangzhou/GZMU0037/2020|EPI_ISL_429089|2020-02-08	2020.103825136612	1.9124887709435017E-4	-6.1027635606749345E-5
hCoV-19/Germany/BY-ChVir-1017/2020|EPI_ISL_450209|2020-01-30	2020.0792349726776	1.9124887709435017E-4	-3.8249948549364535E-5
