Virus name	Accession ID	Collection date	Location	Host	Additional location information	Gender	Patient age	Patient status	Passage	Specimen	Additional host information	Lineage	Clade
hCoV-19/Belgium/rega-0408689/2020	EPI_ISL_734544	2020-04-08	Europe / Belgium / Koekelberg	Human		Female	19	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0408893/2020	EPI_ISL_734545	2020-04-08	Europe / Belgium / Gembloux	Human		Female	40	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0408894/2020	EPI_ISL_734546	2020-04-08	Europe / Belgium / Gembloux	Human		Female	55	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0408895/2020	EPI_ISL_734547	2020-04-08	Europe / Belgium / Lasne	Human		Female	23	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0408896/2020	EPI_ISL_734548	2020-04-08	Europe / Belgium / Ukkel	Human		Female	87	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0408897/2020	EPI_ISL_734549	2020-04-08	Europe / Belgium / Wavre	Human		Female	91	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0409560/2020	EPI_ISL_734550	2020-04-09	Europe / Belgium / Saint-Giles	Human		Male	80	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Belgium/rega-0409561/2020	EPI_ISL_734551	2020-04-09	Europe / Belgium / Braine-Le-Comte	Human		Male	44	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Belgium/rega-0409562/2020	EPI_ISL_734552	2020-04-09	Europe / Belgium / Soignies	Human		Male	84	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Belgium/rega-0409563/2020	EPI_ISL_734553	2020-04-09	Europe / Belgium / Heppen	Human		Female	60	unknown	Original	Oropharyngeal swab		B.3	L
hCoV-19/Belgium/rega-0409564/2020	EPI_ISL_734554	2020-04-09	Europe / Belgium / Evere	Human		Male	89	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Belgium/rega-0409565/2020	EPI_ISL_734555	2020-04-09	Europe / Belgium / Tienen	Human		Male	86	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0409566/2020	EPI_ISL_734556	2020-04-09	Europe / Belgium / Lubbeek	Human		Female	70	unknown	Original	Oropharyngeal swab		B.1.1.5	GR
hCoV-19/Belgium/rega-0409567/2020	EPI_ISL_734557	2020-04-09	Europe / Belgium / Tienen	Human		Female	87	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0409568/2020	EPI_ISL_734558	2020-04-09	Europe / Belgium / Tienen	Human		Female	91	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0409569/2020	EPI_ISL_734559	2020-04-09	Europe / Belgium / Maffe	Human		Male	93	unknown	Original	Oropharyngeal swab		B.1.6	G
hCoV-19/Belgium/rega-0410570/2020	EPI_ISL_734560	2020-04-10	Europe / Belgium / Bornem	Human		Male	60	unknown	Original	Oropharyngeal swab		B.1	G
hCoV-19/Belgium/rega-0410571/2020	EPI_ISL_734561	2020-04-10	Europe / Belgium / Mons	Human		Female	49	unknown	Original	Oropharyngeal swab		B.1.12	GH
hCoV-19/Belgium/rega-0410572/2020	EPI_ISL_734562	2020-04-10	Europe / Belgium / Kessel-Lo	Human		Male	23	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Belgium/rega-0410573/2020	EPI_ISL_734563	2020-04-10	Europe / Belgium / Tienen	Human		Male	74	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0410574/2020	EPI_ISL_734564	2020-04-10	Europe / Belgium / Glabbeek	Human		Female	88	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0411898/2020	EPI_ISL_734565	2020-04-11	Europe / Belgium / Nivelles	Human		Female	76	unknown	Original	Oropharyngeal swab		B.38	O
hCoV-19/Belgium/rega-0411899/2020	EPI_ISL_734566	2020-04-11	Europe / Belgium / Perwez	Human		Male	87	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0412901/2020	EPI_ISL_734567	2020-04-12	Europe / Belgium / Anderlues	Human		Male	70	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0413576/2020	EPI_ISL_734568	2020-04-13	Europe / Belgium / Sint-Amands	Human		Male	98	unknown	Original	Oropharyngeal swab		B.1	G
hCoV-19/Belgium/rega-0413577/2020	EPI_ISL_734569	2020-04-13	Europe / Belgium / Tienen	Human		Male	80	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0413578/2020	EPI_ISL_734570	2020-04-13	Europe / Belgium / Boom	Human		Female	83	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0413579/2020	EPI_ISL_734571	2020-04-13	Europe / Belgium / Aarschot	Human		Female	39	unknown	Original	Oropharyngeal swab		B.1	G
hCoV-19/Belgium/rega-0414489/2020	EPI_ISL_734572	2020-04-14	Europe / Belgium / Overijze	Human		Female	91	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Belgium/rega-0414490/2020	EPI_ISL_734573	2020-04-14	Europe / Belgium / Tubize	Human		Female	43	unknown	Original	Oropharyngeal swab		B.1	G
hCoV-19/Belgium/rega-0414491/2020	EPI_ISL_734574	2020-04-14	Europe / Belgium / Forest	Human		Female	91	unknown	Original	Oropharyngeal swab		B.1	G
hCoV-19/Belgium/rega-0414492/2020	EPI_ISL_734575	2020-04-14	Europe / Belgium / Heusden-Zolder	Human		Female	82	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0414493/2020	EPI_ISL_734576	2020-04-14	Europe / Belgium / Honnelles	Human		Female	27	unknown	Original	Oropharyngeal swab		B.1.83	G
hCoV-19/Belgium/rega-0414494/2020	EPI_ISL_734577	2020-04-14	Europe / Belgium / Ath	Human		Female	87	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Belgium/rega-0414495/2020	EPI_ISL_734578	2020-04-14	Europe / Belgium / Tienen	Human		Female	80	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0414580/2020	EPI_ISL_734579	2020-04-14	Europe / Belgium / Harmignies	Human		Male	78	unknown	Original	Oropharyngeal swab		B.1.83	G
hCoV-19/Belgium/rega-0414582/2020	EPI_ISL_734580	2020-04-14	Europe / Belgium / Herent	Human		Male	83	unknown	Original	Oropharyngeal swab		B.1.1.1	GR
hCoV-19/Belgium/rega-0414583/2020	EPI_ISL_734581	2020-04-14	Europe / Belgium / Wilsele	Human		Female	84	unknown	Original	Oropharyngeal swab		B.1.1.1	GR
hCoV-19/Belgium/rega-0414584/2020	EPI_ISL_734582	2020-04-14	Europe / Belgium / Houthalen-Helchteren	Human		Female	54	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0414902/2020	EPI_ISL_734583	2020-04-14	Europe / Belgium / Court-saint-etienne	Human		Female	29	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0414903/2020	EPI_ISL_734584	2020-04-14	Europe / Belgium / Etterbeek	Human		Female	28	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Belgium/rega-0414904/2020	EPI_ISL_734585	2020-04-14	Europe / Belgium / Chaumont-gistoux	Human		Male	60	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Malaysia/HPUPM-ML0074/2020	EPI_ISL_738086	2020-04-07	Asia / Malaysia / Kuala Lumpur	Human	Klinik Kesihatan Batu, Pejabat Kesihatan Kepong	Female	60	unknown	Original	Nasopharyngeal and oropharyngeal swab		B.6	O
hCoV-19/USA/UN-PB-Wuhan-Hu-1-5/2020	EPI_ISL_759864	2020-04-05	North America / USA	Human		unknown	unknown	unknown	Original	Stool		B.1	GH
hCoV-19/Tunisia/7899/2020	EPI_ISL_763067	2020-04-06	Africa / Tunisia / Tunis	Human		Female	79	unknown	Original	Nasopharyngeal swab		B.4	O
hCoV-19/Luxembourg/LNS3652733/2020	EPI_ISL_429706	2020-04-09	Europe / Luxembourg	Human		Female	98	unknown	Original			B.1.1.15	GR
hCoV-19/Luxembourg/LNS9831617/2020	EPI_ISL_429713	2020-04-08	Europe / Luxembourg	Human		Male	64	unknown	Original			B.1.5	G
hCoV-19/Luxembourg/LNS7438855/2020	EPI_ISL_429730	2020-04-09	Europe / Luxembourg	Human		Female	45	unknown	Original			B.1.94	G
hCoV-19/Luxembourg/LNS1658150/2020	EPI_ISL_429742	2020-04-10	Europe / Luxembourg	Human		Female	81	unknown	Original			B.1	G
hCoV-19/USA/WI-GMF-00822/2020	EPI_ISL_429843	2020-04-08	North America / USA / Wisconsin / La Crosse County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/WI-GMF-00857/2020	EPI_ISL_429844	2020-04-09	North America / USA / Iowa / Allamakee County	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/USA/WI-GMF-01047/2020	EPI_ISL_429845	2020-04-14	North America / USA / Iowa / Allamakee County	Human		unknown	unknown	unknown	Original			B.1.308	GH
hCoV-19/USA/WI-GMF-01316/2020	EPI_ISL_429848	2020-04-06	North America / USA / Iowa / Winneshiek County	Human		unknown	unknown	unknown	Original			B.1.308	GH
hCoV-19/Australia/VIC1319/2020	EPI_ISL_430700	2020-04-11	Oceania / Australia / Victoria	Human		Female	51	unknown	Original			B.1	GH
hCoV-19/Australia/VIC1284/2020	EPI_ISL_430701	2020-04-09	Oceania / Australia / Victoria	Human		Female	43	unknown	Original			B.1.5	G
hCoV-19/Australia/VIC1305/2020	EPI_ISL_430705	2020-04-10	Oceania / Australia / Victoria	Human		Female	20	unknown	Original			A.3	S
hCoV-19/Australia/VIC1345/2020	EPI_ISL_430708	2020-04-14	Oceania / Australia / Victoria	Human		Male	81	unknown	Original			B.1.370	GH
hCoV-19/Australia/VIC1292/2020	EPI_ISL_430711	2020-04-09	Oceania / Australia / Victoria	Human		Female	59	unknown	Original			A.1	S
hCoV-19/Australia/VIC1313/2020	EPI_ISL_430714	2020-04-10	Oceania / Australia / Victoria	Human		Female	72	unknown	Original			B.1.5	G
hCoV-19/Australia/VIC1353/2020	EPI_ISL_430716	2020-04-12	Oceania / Australia / Victoria	Human		Female	unknown	unknown	Original			B.1.1	GR
hCoV-19/Argentina/PAIS-A0019/2020	EPI_ISL_430810	2020-04-07	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human		Male	50	unknown	Original	Nasopharyngeal swab		B.1.3	GH
hCoV-19/Argentina/PAIS-A0020/2020	EPI_ISL_430811	2020-04-11	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Patient with a travel history to United Kingdom	Female	29	unknown	Original	Nasopharyngeal swab		B.1.1.1	GR
hCoV-19/Argentina/PAIS-A0021/2020	EPI_ISL_430812	2020-04-11	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human		Female	27	unknown	Original	Nasopharyngeal swab		B.1.1.1	GR
hCoV-19/Argentina/PAIS-A0022/2020	EPI_ISL_430813	2020-04-11	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human		Male	29	unknown	Original	Nasopharyngeal swab		B.1.1.1	GR
hCoV-19/DRC/1319/2020	EPI_ISL_431011	2020-04-07	Africa / Democratic Republic of the Congo / Kinshasa	Human		Male	29	unknown	Original			B.1.128	G
hCoV-19/DRC/1376/2020	EPI_ISL_431012	2020-04-07	Africa / Democratic Republic of the Congo / Kinshasa	Human		Male	52	unknown	Original			B.1.1.1	GR
hCoV-19/Wales/PHWC-2B096/2020	EPI_ISL_432300	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.44	GH
hCoV-19/Wales/PHWC-2B157/2020	EPI_ISL_432304	2020-04-08	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.142	G
hCoV-19/Wales/PHWC-2B087/2020	EPI_ISL_432305	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.44	GH
hCoV-19/Wales/PHWC-2B0A5/2020	EPI_ISL_432309	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.44	GH
hCoV-19/Wales/PHWC-2B290/2020	EPI_ISL_432318	2020-04-08	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.3.1	L
hCoV-19/Wales/PHWC-2ADFA/2020	EPI_ISL_432345	2020-04-06	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.1.1	GR
hCoV-19/Wales/PHWC-2AF6D/2020	EPI_ISL_432354	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.5	G
hCoV-19/England/NOTT-10F98D/2020	EPI_ISL_433066	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Scotland/EDB1518/2020	EPI_ISL_433068	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1519/2020	EPI_ISL_433069	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/Scotland/EDB1523/2020	EPI_ISL_433070	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1525/2020	EPI_ISL_433071	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.74	G
hCoV-19/Scotland/EDB1526/2020	EPI_ISL_433072	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1529/2020	EPI_ISL_433073	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Scotland/EDB1536/2020	EPI_ISL_433075	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1541/2020	EPI_ISL_433077	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1544/2020	EPI_ISL_433078	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Scotland/EDB1550/2020	EPI_ISL_433079	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.223	G
hCoV-19/Scotland/EDB1554/2020	EPI_ISL_433080	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1559/2020	EPI_ISL_433081	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Scotland/EDB1565/2020	EPI_ISL_433082	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.1.8	GR
hCoV-19/Scotland/EDB1566/2020	EPI_ISL_433083	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.89	G
hCoV-19/Scotland/EDB1568/2020	EPI_ISL_433084	2020-04-12	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.254	G
hCoV-19/Scotland/EDB1580/2020	EPI_ISL_433085	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1581/2020	EPI_ISL_433086	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B	L
hCoV-19/Scotland/EDB1582/2020	EPI_ISL_433087	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/Scotland/EDB1583/2020	EPI_ISL_433088	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1609/2020	EPI_ISL_433089	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Scotland/EDB1610/2020	EPI_ISL_433090	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Scotland/EDB1617/2020	EPI_ISL_433091	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Scotland/EDB1622/2020	EPI_ISL_433092	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.40	GH
hCoV-19/Scotland/EDB1629/2020	EPI_ISL_433093	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.254	G
hCoV-19/Scotland/EDB1630/2020	EPI_ISL_433094	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1631/2020	EPI_ISL_433095	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1632/2020	EPI_ISL_433096	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1633/2020	EPI_ISL_433097	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB1640/2020	EPI_ISL_433099	2020-04-14	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.89	G
hCoV-19/Scotland/CVR1575/2020	EPI_ISL_433622	2020-04-05	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/CVR1629/2020	EPI_ISL_433633	2020-04-05	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.45	L
hCoV-19/Scotland/CVR1633/2020	EPI_ISL_433636	2020-04-05	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Scotland/CVR1639/2020	EPI_ISL_433640	2020-04-05	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/CVR1644/2020	EPI_ISL_433641	2020-04-06	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/CVR1647/2020	EPI_ISL_433642	2020-04-06	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.3	L
hCoV-19/Scotland/CVR1652/2020	EPI_ISL_433643	2020-04-06	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/CVR1657/2020	EPI_ISL_433644	2020-04-05	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/CVR1669/2020	EPI_ISL_433647	2020-04-05	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B	V
hCoV-19/Scotland/CVR1673/2020	EPI_ISL_433648	2020-04-06	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Scotland/CVR1675/2020	EPI_ISL_433649	2020-04-05	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/USA/WA-S456/2020	EPI_ISL_434216	2020-04-06	North America / USA / Washington / Snohomish County	Human		unknown	unknown	unknown	Original			B.1.371	GH
hCoV-19/USA/WA-S458/2020	EPI_ISL_434218	2020-04-06	North America / USA / Washington / Snohomish County	Human		unknown	unknown	unknown	Original			B.1.371	GH
hCoV-19/USA/WA-S459/2020	EPI_ISL_434219	2020-04-06	North America / USA / Washington / Snohomish County	Human		unknown	unknown	unknown	Original			A.1	S
hCoV-19/USA/WA-S460/2020	EPI_ISL_434220	2020-04-05	North America / USA / Washington / King County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/WA-S461/2020	EPI_ISL_434221	2020-04-06	North America / USA / Washington / Snohomish County	Human		unknown	unknown	unknown	Original			B.1.371	GH
hCoV-19/USA/WA-S468/2020	EPI_ISL_434228	2020-04-05	North America / USA / Washington / King County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/WA-S469/2020	EPI_ISL_434229	2020-04-05	North America / USA / Washington / King County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/WA-S470/2020	EPI_ISL_434230	2020-04-05	North America / USA / Washington / King County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/WA-S471/2020	EPI_ISL_434231	2020-04-06	North America / USA / Washington / Snohomish County	Human		unknown	unknown	unknown	Original			B.1.371	GH
hCoV-19/USA/WA-S472/2020	EPI_ISL_434232	2020-04-05	North America / USA / Washington / Yakima County	Human		unknown	unknown	unknown	Original			B.1.1.26	GR
hCoV-19/USA/WA-S477/2020	EPI_ISL_434237	2020-04-05	North America / USA / Washington / King County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/WA-S480/2020	EPI_ISL_434240	2020-04-05	North America / USA / Washington / King County	Human		unknown	unknown	unknown	Original			B.1.371	GH
hCoV-19/USA/WA-S482/2020	EPI_ISL_434242	2020-04-06	North America / USA / Washington / Snohomish County	Human		unknown	unknown	unknown	Original			B.1.371	GH
hCoV-19/USA/WA-S483/2020	EPI_ISL_434243	2020-04-05	North America / USA / Washington / King County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/Belgium/ITM_C305/2020	EPI_ISL_434370	2020-04-05	Europe / Belgium / Antwerp	Human		Male	87	unknown	Original			B.1.5	G
hCoV-19/Belgium/ITM_C366/2020	EPI_ISL_434374	2020-04-08	Europe / Belgium / Antwerp	Human		Female	46	unknown	Original			B.1.5	G
hCoV-19/Belgium/ITM_C451/2020	EPI_ISL_434377	2020-04-12	Europe / Belgium / Antwerp	Human		Male	57	Hospitalized	Original			B.1	G
hCoV-19/Belgium/ITM_C456/2020	EPI_ISL_434378	2020-04-13	Europe / Belgium / Antwerp	Human		Male	98	Not hospitalized	Original			B.1	GH
hCoV-19/Belgium/ITM_C347/2020	EPI_ISL_434382	2020-04-07	Europe / Belgium / Antwerp	Human		Female	53	unknown	Original			B.1	GH
hCoV-19/Belgium/ITM_C420/2020	EPI_ISL_434383	2020-04-10	Europe / Belgium / Antwerp	Human		Female	52	Hospitalized	Original			B.1	G
hCoV-19/USA/NY-NYUMC437/2020	EPI_ISL_435504	2020-04-13	North America / USA / New York / Suffolk County	Human		Male	55	unknown	Original			B.1	GH
hCoV-19/USA/NY-NYUMC443/2020	EPI_ISL_435510	2020-04-14	North America / USA / New York / Nassau County	Human		Female	64	unknown	Original			B.1.332	GH
hCoV-19/USA/NY-NYUMC446/2020	EPI_ISL_435513	2020-04-14	North America / USA / New York / Brooklyn	Human		Male	27	unknown	Original			B.1	GH
hCoV-19/Singapore/76/2020	EPI_ISL_435681	2020-04-08	Asia / Singapore	Human		Male	52	unknown	Original			B.6.6	O
hCoV-19/Singapore/77/2020	EPI_ISL_435682	2020-04-07	Asia / Singapore	Human		Female	71	unknown	Original			B.6.6	O
hCoV-19/Singapore/78/2020	EPI_ISL_435683	2020-04-09	Asia / Singapore	Human		Male	30	unknown	Original			B.6.6	O
hCoV-19/Singapore/79/2020	EPI_ISL_435684	2020-04-11	Asia / Singapore	Human		Female	37	unknown	Original			B.6.6	O
hCoV-19/Singapore/80/2020	EPI_ISL_435685	2020-04-11	Asia / Singapore	Human		Male	33	unknown	Original			B.6.6	O
hCoV-19/Singapore/81/2020	EPI_ISL_435686	2020-04-13	Asia / Singapore	Human		Female	31	unknown	Original			B.6.6	O
hCoV-19/Singapore/82/2020	EPI_ISL_435687	2020-04-14	Asia / Singapore	Human		Male	37	unknown	Original			B.6.6	O
hCoV-19/USA/CT-Yale-100/2020	EPI_ISL_435702	2020-04-06	North America / USA / Connecticut	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1.3	GH
hCoV-19/USA/CT-Yale-105/2020	EPI_ISL_435703	2020-04-07	North America / USA / Connecticut	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1.3	GH
hCoV-19/USA/CT-Yale-106/2020	EPI_ISL_435704	2020-04-07	North America / USA / Connecticut	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1.323	GH
hCoV-19/USA/CT-Yale-108/2020	EPI_ISL_435705	2020-04-07	North America / USA / Connecticut	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1.3	GH
hCoV-19/USA/CT-Yale-109/2020	EPI_ISL_435706	2020-04-08	North America / USA / Connecticut	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1	GH
hCoV-19/USA/CT-Yale-112/2020	EPI_ISL_435708	2020-04-09	North America / USA / Connecticut	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		A.1	S
hCoV-19/USA/LA-BIE-089/2020	EPI_ISL_436957	2020-04-06	North America / USA / Louisiana	Human		Female	46	Hospitalized	Original	Nasopharyngeal swab		B.1.370	GH
hCoV-19/USA/LA-BIE-090/2020	EPI_ISL_436958	2020-04-06	North America / USA / Louisiana	Human		Male	21	Hospitalized	Original	Nasopharyngeal swab		B.1.370	GH
hCoV-19/USA/LA-BIE-092/2020	EPI_ISL_436959	2020-04-05	North America / USA / Louisiana	Human		Male	50	Hospitalized	Original	Nasopharyngeal swab		B.1.370	GH
hCoV-19/USA/LA-BIE-093/2020	EPI_ISL_436960	2020-04-05	North America / USA / Louisiana	Human		Female	92	Hospitalized	Original	Nasopharyngeal swab		B.1.370	GH
hCoV-19/USA/LA-BIE-094/2020	EPI_ISL_436961	2020-04-06	North America / USA / Louisiana	Human		Female	82	Hospitalized	Original	Nasopharyngeal swab		B.1.370	GH
hCoV-19/Scotland/EDB3450/2020	EPI_ISL_439265	2020-04-10	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3454/2020	EPI_ISL_439266	2020-04-11	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.156	G
hCoV-19/Scotland/EDB3456/2020	EPI_ISL_439267	2020-04-11	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3495/2020	EPI_ISL_439268	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3496/2020	EPI_ISL_439269	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3497/2020	EPI_ISL_439270	2020-04-11	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3498/2020	EPI_ISL_439271	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3499/2020	EPI_ISL_439272	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/Scotland/EDB3500/2020	EPI_ISL_439273	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1.93	G
hCoV-19/Scotland/EDB3501/2020	EPI_ISL_439274	2020-04-13	Europe / United Kingdom / Scotland	Human		unknown	unknown	unknown	Original			B.1	G
